num_hyperlinks,num_suspicious_links,num_ip_urls,body_char_count,subject_char_count,urgency_keyword_count,num_capital_words,special_char_ratio,has_javascript,has_form_tag,processed_text,label
1,0,0,683.0,41.0,0,0,0.0386206896019025,0,0,delay excepted due holiday season notice message sent outside university victoria email system please cautious link sensitive information delivery failed delivery redirected shipment webshop detained due missing information start chat nice day canada post automated email customer help robot read yet please answer,1
2,0,0,1689.0,58.0,2,0,0.05892448509214846,0,0,randy carter order payment confirmed notice message sent outside university victoria email system please cautious link sensitive information review recent order u http mcusercontent com image png transaction date wednesday december transaction id thank much continuous support customer hello randy carter please review payment amount attached invoice detailing order invoice term membership contact support reach u anytime happy help product detail invoice id item identity theft protection coverage year total charge usd bill randy carter customer uid email rcarter uvic ca charged usd next year subscription tried contact registered phone number deduction amount appear bank account within hour question wish cancel renewal please connect u company right reserved mailing address po box md united state unsubscribe,1
5,0,0,1079.0,75.0,0,0,0.10562770553625306,0,0,ups shipment notification notification expedition ups hi cornwall uvic ca package hold distribution center missed delivery pm track package ups standard attempted deliver parcel today registered address incomplete united parcel service america inc ups ups brandmark color brown trademark united parcel service america inc right reserved please reply email manage delivery alert privacy notice service term opt,1
3,0,0,494.0,31.0,0,0,0.09505703403981552,0,0,onedrive file alert delivery delivery alert wed dec utc message send delivery view message please click view message button contact administrator view message email detail summary sender phood bfnc org reference subject purchase order december docx proofpoint inc right reserved,1
0,0,0,167.0,43.0,0,0,0.02843601882257811,0,0,wednesday december processed ach notice message sent outside university victoria email system please cautious link sensitive information please see attached,1
0,0,0,1246.0,28.0,2,0,0.09568627443475586,0,0,direct debit activated notice message sent outside university victoria email system please cautious link sensitive information receipt december mcafee total update invoice dear client eqhr uvic ca email sent let know purchase mcafee total secure service renewal successful chose auto renewal plan automatically charged account upcoming year activated plan selected device service offer many different thing gadget repair replacement online support service helpline team order detail product name mcafee total pc pro advanced shield year order id bhjk date renewal dec plan validity dec payment mode auto debit charged admire regular user face problem regarding purchase subscription please contact u using toll free number cordially john b pendleton mcafee network support call u,1
8,0,0,1629.0,45.0,0,0,0.1044776118779238,0,0,ups shipment notification notice message sent outside university victoria email system please cautious link sensitive information ups dear mirac uvic ca unable complete delivery process problem delivery address global shipping logistics service ups quantum view canada pm track package change delivery ups private package going home log change delivery prompted accept term condition change delivery x united parcel service canada inc ups ups brandmark color brown trademark united parcel service canada inc right reserved please reply email manage delivery alert privacy notice service term opt,1
0,0,0,1397.0,24.0,2,0,0.08720112511448584,0,0,activation update notice message sent outside university victoria email system please cautious link sensitive information notice message sent outside university victoria email system please cautious link sensitive information receipt december mcafee total update invoice hello client email email sent let know purchase mcafee total secure service renewal successful chose auto renewal plan automatically charged account turned plan choose device coming year service provides variety service including online support service helpline team device repair replacement order detail product name mcafee total pc pro advanced shield year order id date renewal dec plan validity dec payment mode auto debit charged admire regular user face problem regarding purchase subscription feel free reach u toll free thanks visit thomas perez mcafee service team call u,1
0,0,0,279.0,11.0,1,0,0.02749140884023571,0,0,fw invoice notice message sent outside university victoria email system please cautious link sensitive information dear partner invoice successfully submitted attached invoice detail reply email question,1
0,0,0,166.0,0.0,0,0,0.07185628699487254,0,0,online text yes ok private mail gmail com wanna see wearing right,1
0,0,0,167.0,41.0,0,0,0.028708133833932375,0,0,tuesday december processed ach notice message sent outside university victoria email system please cautious link sensitive information please see attached,1
0,0,0,80.0,12.0,0,0,0.04301075222569084,0,0,advent sizin warmth greeting dr billet important discussion,1
10,0,0,3562.0,51.0,1,0,0.10763696731941423,0,0,lynne angela kim sent amazon gift card hooray received amazon gift card amazon ca logo http medium amazon com image g gc design livepreview main png wishing wonderful holiday season happy new year appreciate amazing work looking forward another exciting year ahead cdn amazon ca gift card http medium amazon com image g gc notification logo smile png apply amazon account amazon com account sign redeem claim code applied amazon account entire amount added gift card balance gift card balance transferred account used buy gift card except required law redeemed cash gift card balance applied automatically eligible order checkout process using click want use gift card balance order unselect payment method checkout experience issue using gift card reference gift card providing following information customer service order number amazon ca logo share via facebook tweet post instagram pin pintrest email message sent notification address cannot accept incoming email please reply message sold amazon com ca inc amazon company view term condition,1
1,0,0,182.0,0.0,0,0,0.0491803276001075,0,0,notice message sent outside university victoria email system please cautious link sensitive information http app link,1
0,0,0,319.0,12.0,0,0,0.02108433728589055,0,0,heidi neeves notice message sent outside university victoria email system please cautious link sensitive information available request need handle prudently call reply email kirk mercer president sent mymail,1
1,0,0,182.0,0.0,0,0,0.0491803276001075,0,0,notice message sent outside university victoria email system please cautious link sensitive information http app link wickjgrvsvb,1
1,0,0,182.0,0.0,0,0,0.0491803276001075,0,0,notice message sent outside university victoria email system please cautious link sensitive information http app link,1
0,0,0,2.0,31.0,0,0,0.02941176384083048,0,0,coming office today,1
1,1,0,329.0,27.0,1,0,0.0644257701276589,0,0,spam suspected update notice message sent outside university victoria email system please cautious link sensitive information dear student email account deactivated shortly stop deactivation click log thank helpdesk,1
1,1,0,183.0,6.0,1,0,0.07368421013850415,0,0,update dear student email account deactivated shortly stop deactivation click log thank helpdesk,1
0,0,0,528.0,13.0,0,0,0.06088560874375349,0,0,follow hello good day could please provide response mail thanks pm samira wrote hello want see website google top ranking since approaching christmas new year released huge discount business website online promotion get customer attention towards business interested send complete proposal along site current status thanks,1
0,0,0,611.0,30.0,1,0,0.02647975073757048,0,0,contact detail hi friend banker adb bank want transfer abandoned bank account percent share risk involved keep secret contact detail requesting urgent assistance collaborate move balance sum million u dollar gold bar genuine business need full concentration corporation transparency u free risk agreed share fund gold bar ratio mr pascal yembiline,1
6,0,0,1142.0,27.0,0,0,0.06410256404777558,0,0,claim amazon voucher view email browser http imgur com png join win giftcartd http imgur com vtprnsg png selected join online survey program fill survey win,1
0,0,0,52.0,0.0,0,0,0.16981131755072987,0,0,mature woman ready k www ga,1
5,0,0,1461.0,50.0,0,0,0.08068783063446572,0,0,reminder h l warehouse unable ship http gr cdn com getresponse photo png delivery ready rescheduled ready delivery monday december hello customer thank recent order unfortunately informed issue delivery address shipment n hold dhl depot still waiting instruction status issue shipping address pay fee delivery ship visit dhl tracking check date status package sign informed delivery digitally preview address side incoming letter sized mail manage package scheduled arrive soon update frequently receive email dhl log dhl com account want regular update package set text alert inlet place drive winston salem nc united state may unsubscribe change contact detail time powered getresponse,1
1,0,0,781.0,75.0,0,0,0.06884480738757899,0,0,ups shipment notification notification expedition ups notice message sent outside university victoria email system please cautious link sensitive information ups hello ahawkins uvic ca package transit toronto distribution center missed delivery monday track parcel ups standard attempted deliver parcel today registered address incomplete united parcel service america inc ups right reserved please reply email,1
0,0,0,664.0,29.0,0,0,0.05475504314876795,0,0,spam suspected welcome dear recipient please aware eligible receive covid international government support sum two hundred fifty thousand usdollars offered application support individual worldwide world economy recovery period since covid pandemic reference number ref cv cd contact back reference number detail apply name phone number date birth address country occupation scanned copy identification driver license intl passport id international covid economy recovery support e fund administration,1
1,0,0,777.0,75.0,0,0,0.06916764352969795,0,0,ups shipment notification notification expedition ups notice message sent outside university victoria email system please cautious link sensitive information ups hello fmac uvic ca package transit toronto distribution center missed delivery monday track parcel ups standard attempted deliver parcel today registered address incomplete united parcel service america inc ups right reserved please reply email,1
1,0,0,182.0,7.0,0,0,0.05789473653739612,0,0,ext notice message sent outside university victoria email system please cautious link sensitive information http app link,1
1,0,0,36.0,0.0,0,0,0.16216215777940116,0,0,http app link,1
1,1,0,24.0,0.0,0,0,0.19999999200000032,0,0,http bit ly,1
1,0,0,36.0,0.0,0,0,0.16216215777940116,0,0,http app link gjcwelkusvb,1
1,0,0,4105.0,53.0,2,0,0.10964174077671512,0,0,uvic continuing study registration confirmation hi record indicate outstanding invoice please see invoice get file please tell u mistake thanks hi charged card sent confirmation thanks nykita downie registration student service student financial service division continuing study university victoria tel fax email uvcsregd uvic ca web continuingstudies uvic ca cao cao shaw ca sent april pm uvcsreg uvcsreg uvic ca subject uvic continuing study registration confirmation yes please thanks uvcsreg mailto uvcsreg uvic ca sent april cao subject uvic continuing study registration confirmation hi ok remaining amount owing would like put credit card thanks nykita downie registration student service student financial service division continuing study university victoria tel fax email uvcsregd uvic ca web continuingstudies uvic ca cao cao shaw ca sent april uvcsreg uvcsreg uvic ca subject uvic continuing study registration confirmation thank nykita yes want switch thank cheryl oattes uvcsreg mailto uvcsreg uvic ca sent april pm cao subject uvic continuing study registration confirmation hi yes able switch want let know offering mary winspear expensive due room rental please let know sooner later notify program area change process payment thanks nykita downie registration student service student financial service division continuing study university victoria tel fax email uvcsregd uvic ca web continuingstudies uvic ca cao cao shaw ca sent april pm uvcsreg uvcsreg uvic ca subject uvic continuing study registration confirmation hello signed course picked uvic location reason might switch mary winspear easiest approach thanks cheryl oattes division continuing study mailto register uvcs uvic ca sent april pm m cheryl oattes subject uvic continuing study registration confirmation hi cheryl thank registration copy receipt attached email question please contact u phone please note payment required registration credit card billed division continuing study university victoria outlook user add course event calendar opening icalendar ic attachment applicable uvic student number address information academy close victoria bc purchase x birding basic songbird thursday april thursday may location uvic continuing study building lecture thursday april may lecture pm field trip sunday may field trip course information emailed prior course start total payment invoice number division continuing study university victoria po box stn csc victoria bc register uvcs uvic ca,1
1,0,0,734.0,25.0,0,0,0.049999999934210525,0,0,customer support request cpanel report uvic ca dear customer email account chemgadv uvic ca need verified welcome new update feature pending done suspended email receiving email point message undelivered inbox update account enable receive pending message avoid losing important message possible shutdown account update account due date monday december sincerely cpanel customer support,1
1,0,0,783.0,75.0,0,0,0.06868451680013445,0,0,ups shipment notification notification expedition ups notice message sent outside university victoria email system please cautious link sensitive information ups hello sstroink uvic ca package transit toronto distribution center missed delivery monday track parcel ups standard attempted deliver parcel today registered address incomplete united parcel service america inc ups right reserved please reply email,1
0,0,0,52.0,0.0,0,0,0.16981131755072987,0,0,mature woman ready k www cf,1
3,0,0,972.0,0.0,0,0,0.041109969125272386,0,0,notice message sent outside university victoria email system please cautious link sensitive information http app link disclaimer electronic mail file transmitted may contain confidential copyright information telkom university subsidiary intended recipient must keep forward copy use rely electronic mail action unauthorized prohibited received electronic mail error please reply electronic mail notify sender incorrect delivery delete reply finally check electronic mail attachment presence virus telkom university accepts liability damage caused virus transmitted electronic mail,1
0,0,0,1027.0,35.0,0,0,0.07525870171659575,0,0,service agreement resumed mcåfee total prôtection date december customer registered email moa uvic ca customer id ukaz toll free hi notification regarding previous annual subscription plan ran soon subscribed pc protection premium plan since last year renewal subscription plan one year discussed time registration processed amount registered account charge deducted account within hour reflect account statement within working day subscription detail sent email address moa uvic ca transaction issue premium plan un subscribe plan kindly connect service executive support service kindly dial faithfully leonel martinez service support manager,1
1,0,0,636.0,75.0,0,0,0.08005617966284244,0,0,ups shipment notification notification expedition ups ups hello histao uvic ca package transit toronto distribution center missed delivery monday track parcel ups standard attempted deliver parcel today registered address incomplete united parcel service america inc ups right reserved please reply email,1
13,0,0,15484.0,60.0,1,0,0.03776133804839103,0,0,amazon com order arriving today amazon com hi avmail uvic ca package arrive monday december track package http medium amazon com image g van alexa email png ask alexa stuff delivery way item order amazon driver may contact text message call help day delivery price shipment total reward point applied return replace item order keep shopping rotating extension faucet aerator splash faucet sprayer aerator swivel faucet extender bathroom kitchen sink wi rotating extension faucet prime shipping available britenway fun basketball hoop ball playset little boy girl bathtub shooting game kid toddler suction britenway fun basketball hoop ball prime shipping available unless otherwise noted item sold amazon com subject sale tax select state accordance applicable law state order contains one item seller amazon com may subject state local sale tax depending upon seller business policy location operation learn tax seller information invoice accessed email sent notification address cannot accept incoming email reply message,1
0,0,0,1043.0,25.0,1,0,0.0991580915817043,0,0,device updated mcafee total protection device antivirus internet security software year subscription receipt december one year premium antivirus safe web browsing password manager wìth vpn protect computer avoid fraud mcafee put together limited offer specially hi giving uvic ca protection plan last year come end however extending plan validity another year run issue next hour taken account payment auto debit service switched since last year reactivated remaining detail sent email address giving uvic ca reach customer support staff toll free number information sincerely support dept call u,1
1,0,0,507.0,16.0,1,0,0.07061068688814755,0,0,clear cache hello helpdesk storage notification helpdesk uvic ca used available storage space avoid blocked receiving sending message clear cache soon possible clear cache free space clear cache note action required help keep account secure please forward email,1
1,0,0,535.0,26.0,0,0,0.07117437709755449,0,0,cpanel notice uvic ca dear helpdesk e mail storage bandwidth limit full incoming mail hold validating email account deliver incoming email mailbox http uvic ca frontend roundcube helpdesk uvic blocked email automatically deleted server action taken hour dec dec regard email account server c uvic ca cpanel,1
1,0,0,683.0,41.0,0,0,0.0386206896019025,0,0,delay excepted due holiday season notice message sent outside university victoria email system please cautious link sensitive information delivery failed delivery redirected shipment webshop detained due missing information start chat nice day canada post automated email customer help robot read yet please answer,1
0,0,0,54.0,0.0,0,0,0.16363636066115708,0,0,divorced woman ready k www cf,1
0,0,0,72.0,17.0,1,0,0.07777777691358026,0,0,urgent greeting receive previous email regard john kumor,1
5,0,0,897.0,57.0,0,0,0.07958115174912968,0,0,trying reach reward waiting notice message sent outside university victoria email system please cautious link sensitive information limited time hurry number prize limited answer walmart iphone pro click congratulation email official letter confirmation congratulation chosen get exclusive reward name came brand new iphone pro walmart answer survey longer wish receive email may unsubscribe clicking click remove email list,1
0,0,0,96.0,0.0,0,0,0.06185566946540547,0,0,hi dear please discus something important thanks,1
0,0,0,100.0,10.0,0,0,0.04504504463923383,0,0,new po hello helpdesk uvic ca please send quote attached rfq best regard kattie harry,1
0,0,0,125.0,26.0,1,0,0.01315789465027701,0,0,need word urgently hello important word would like share urgently please contact private email address,1
1,0,0,328.0,0.0,0,0,0.03647416402287488,0,0,notice message sent outside university victoria email system please cautious link sensitive information notice message sent outside university victoria email system please cautious link sensitive information http ymxpw app link,1
2,0,0,316.0,46.0,0,0,0.1101928371620032,0,0,solicitor payout settlement agreement pdf dear jts uvic ca signed settlement agreement pdf signed settlement agreement pdf kb download attachment,1
0,0,0,917.0,53.0,0,0,0.09577754882000253,0,0,transaction successfully verified receipt december mcafee total online service isubscription plan renewal notice dear customer inforcpd uvic ca last year subscribed anti protection service five home electronics whose annual subscription end today however existing customer extending life plan year informed charge deducted account within next hour need information programmed money deducted therefore reach customer support department whenever like connecting thank giving valuable time nice day gilbert phillips mcafee customer handling team call u,1
0,0,0,951.0,37.0,0,0,0.09605662275424001,0,0,thank purchase receipt december mcafee total online service friendly reminder inform previous year annual subscription lapsed today hi mjclarke uvic ca last year subscribed anti protection service five home electronics whose annual subscription end today however existing customer extending life plan year informed charge deducted account within next hour need information programmed money deducted therefore reach customer support department whenever like connecting thank nice day ahead brian c walton service activation dept contact u,1
0,0,0,1190.0,21.0,2,0,0.03217821779523249,0,0,activation key notice message sent outside university victoria email system please cautious link sensitive information dear customer presadmn uvic ca reference id gentle reminder annual subscription prior year expires today therefore reactivated mcafee total pc care plan accordance automatic debit standing instruction service charge processed via updated account credit appear statement within next hour invoice detail description advanced mcafee total premium plan renewal date december expiry date december payment mode auto debit validity one year amount recurring annual fee debited december direct debit charge unless cancelled within hour please contact u soon possible cancel modify active subscription void charge receive refund contact u toll free sincerely brittney mcmann service helpline desk,1
0,0,0,1054.0,34.0,2,0,0.03305785120931327,0,0,shield protection activated dear customer cornwall uvic ca reference id gentle reminder annual subscription prior year expires today therefore reactivated mcafee total pc care plan accordance automatic debit standing instruction service charge processed via updated account credit appear statement within next hour invoice detail description advanced mcafee total premium plan renewal date december expiry date december payment mode auto debit validity one year amount recurring annual fee debited december direct debit charge unless cancelled within hour please contact u soon possible cancel modify active subscription void charge receive refund contact u toll free thank trusting u stacy young mcafee billing team,1
0,0,0,1206.0,31.0,1,0,0.08319870752568763,0,0,transaction notice message sent outside university victoria email system please cautious link sensitive information dear sir greeting geek squad total tech thank subscribing service charged renewed subscription till next year apear account statment within question subscription transaction please make call helpline team transaction subscription detail description geek squad network secuirty computer support payment mode auto debit renewal date december expiry date december order id kp bill elc articledstudent uvic ca total amount support enquiry system generated message know charged please contact support enquiry number clarifiaction stop transaction thanks regard ross dwyer account team manager,1
0,0,0,1304.0,33.0,2,0,0.033632286970379455,0,0,reinstalled service notice message sent outside university victoria email system please cautious link sensitive information dear customer amarton uvic ca reference id sensitive update yearly enrollment previous year passed today per automatic debit standing instruction reactivated mcafee total pccare plan couple hour help charge show bill since handled refreshed account credit invoice detail description advanced mcafee total premium plan renewal date december expiry date december payment mode auto debit validity one year amount redundant yearly cost exception chance drop range hour deducted later december direct charge assuming one really care either way feel free connect u earliest open door event want drop change disprove charge get markdown aggregate paid contact u toll free warm regard rodney f farquhar geek squad service,1
0,0,0,935.0,24.0,1,0,0.044791666620008684,0,0,service required notice message sent outside university victoria email system please cautious link sensitive information date december geek squad online service gss plan updated since auto debit service still active previous service plan expired today renewed network pc protection purchased using pre approved payment option pc plan activated today december unless cancelled remain valid december price please within two business day transaction date wish cancel subscription reverse recent charge unsubscribe reason issue wish swiftly cancel auto debit call best regard maria rodriguez online service help dept call u,1
0,0,0,421.0,41.0,0,0,0.04967602581063493,0,0,voicemail maren nancy dear picsnet received new message uvic cloud voice voicemail box date time call est calling number message length message priority important voicemail retrieval number dail ip office voicemail redirected message please note deleting email message delete voicemail message uvic cloud voicemail box,1
0,0,0,329.0,3.0,0,0,0.04804804790375962,0,0,notice message sent outside university victoria email system please cautious link sensitive information hello sent e mail last week without feedback regarding decease person please reply detail cosme mossou hotmail com best regard mr cosme,1
0,0,0,192.0,0.0,0,0,0.025906735617063546,0,0,notice message sent outside university victoria email system please cautious link sensitive information hello dear name miss centikaya,1
0,0,0,1184.0,26.0,2,0,0.04046242771225233,0,0,payment received notice message sent outside university victoria email system please cautious link sensitive information dear user execsup uvic ca reference id friendly reminder previous year annual subscription expired today per automatic debit standing instruction reactivated mcafee total pc care plan service charge processed updated account credit appear statement hour invoice detail description advanced mcafee total premium plan renewal date december expiry date december payment mode auto debit validity one year amount recurring annual fee debited december direct debit charge unless cancelled within hour please contact u soon possible cancel modify active subscription void charge receive refund contact u toll free sincerely marion mcmann head mcafee account dept sr manager,1
0,0,0,264.0,13.0,1,0,0.028776978313751877,0,0,talk notice message sent outside university victoria email system please cautious link sensitive information would like discus urgent cooperation get back discus chien,1
0,0,0,469.0,49.0,1,0,0.017341040429015336,0,0,part time student administrative assistant needed service student assistant urgently required work part time get paid weekly task carried remotely work time hour week interested send copy updated resume functional google chat email address department sociology via email address proceed job role responsibility regard katelin albert assistant professor department sociology office cor,1
0,0,0,475.0,49.0,1,0,0.017142857110204083,0,0,part time student administrative assistant needed service student assistant urgently required work part time get paid weekly task carried remotely work time hour week interested send copy updated resume functional google chat email address department sociology via email address proceed job role responsibility regard katelin albert assistant professor department sociology office cor,1
3,0,0,3475.0,77.0,0,0,0.08246552207079495,0,0,spam suspected ѕuьmіt ρaρҽrs јοіn eԁіtоrial вοαrd reνіeԝer team notice message sent outside university victoria email system please cautious link sensitive information longer wish receive ҽmаils u сliск unѕubѕcrіbe education јournаl edu e iѕѕν open aϲϲеss οа јournаl peer rеᴠiеw policy dear edward rebecca l davis sarah edu platform scһоlars expert rеsеаrch fellow exchange idea education іnvіtatіon becoming еdіtorial bοarԁ μеmbеr rҽνiҽwer edu finding active qualified high profile scһоlars ϳoіn еdіtorial bοarԁ μеmbеrs rҽνiҽwers via following lіnк find step ϳoіning u http www edujour net zdmzw start ѕubmіssіon make rҽsҽarcհ known great honor іnᴠіte ѕυbmit original рарers edu interest kindly сliск following wеbѕitе ѕυbmit рарer http www edujour net zdmzw еdіtorial bοarԁ rҽνiҽwer team important factor influence quality jοurnаl rҽνiҽwers еdіtorial μеmbеrs edu presented anji benhamedmba directorate ahlia university manama bahrain william nketsiaschool education western sydney university penrith australia chengyong tanfaculty education university hong kong hong kong norma nelida resendiz melgareducation consultant unesco secretary public education mexico city mexico wai foong lokdepartment science institute teacher education penang campus gelugor malaysia asep nurjaminpost graduate school institut pendidikan indonesia garut indonesia mohammad ban amerministry education mutah university kerak jordan stine degerbolbachelor prgram psychomotor therapy university college copenhagen kbh n denmark tіtlе puƅlisհed artіclе exploring student engagement factor blended undergraduate course аƅstrаct student engagement important factor асаdemiс performance comprises four dimension behavioural cognitive emotional fredricks et al agentic reeve blended course provide unique opportunity instructor use trace data collected learning understand support student engagement mixed method case study compared student engagement two group student history low prior асаdemiс achievement group student ultimately well course b student poorly data came two primary source log file data course lm b trace data derived authentic learning task data represented five indicator behavioural engagement b cognitive engagement c emotion experienced learning agency proactive approach studying e overall асаdemiс engagement finding indicated student moved achievement group showed higher level behavioural engagement cognitive engagement agentic proactive approach studying overall engagement additionally student remained low achievement group showed higher level positive deactivating emotion e g relief implication future rеsеаrch student engagement designing teaching increase engagement blended course discussed english,1
0,0,0,615.0,49.0,1,0,0.01804511275481938,0,0,part time student administrative assistant needed notice message sent outside university victoria email system please cautious link sensitive information service student assistant urgently required work part time get paid weekly task carried remotely work time hour week interested send copy updated resume functional google chat email address department sociology via email address proceed job role responsibility regard katelin albert assistant professor department sociology office cor,1
0,0,0,556.0,37.0,1,0,0.03872053865535263,0,0,spam suspected p p r v e notice message sent outside university victoria email system please cautious link sensitive information attention beneficiary writing inform compensation winning payment approved december board director united nation grant committee trust fund k n l get back u c l soon possible look forward prompt response truly greg thompson director grant committee un grant committee trust fund,1
1,0,0,1908.0,10.0,2,0,0.03647733192471218,0,0,waybill tracking dear mr m parcel arrived richmond bc airport gateway location release package duty tax must prepaid simply visit website payduties dhl ca use payment option using tracking waybill number website track parcel redirect another location residence one home accept alternatively pay using payment self service line canada border service agency cbsa responsible determining parcel admissibility confirming whether contains dutiable taxable good duty tax computed based information described commercial invoice attached parcel would like learn duty tax handling fee please visit website www cbsa asfc gc ca receive reply payment made within day parcel returned shipper question please feel free contact u sincerely dhl customer service richmond gateway payment required duty tax clearance charge tracking number best regard manpreet kaur dhl yvr richmond gtw miller road richmond bc confidentiality notice message dhl may contain confidential business information intended solely use individual addressed intended recipient please contact sender delete message attachment system unauthorized publication use dissemination forwarding printing copying e mail attachment strictly prohibited,1
0,0,0,454.0,51.0,0,0,0.1086956519590995,0,0,uvic ca sent fax message faxdeck incoming fax new incoming fax document delivery notification information message remote drive check front back copy pdf email identity helpdesk uvic ca received length page transmit time min fax status code successful delivery,1
0,0,0,82.0,9.0,0,0,0.021739130198487715,0,0,available let know free right andre kushniruk director professor,1
0,0,0,4922.0,34.0,1,0,0.028041153918087317,0,0,bill payment crystalm notice message sent outside university victoria email system please cautious link sensitive information hi know unpleasant start conversation bad news choice month ago gained access device used internet browsing afterwards could track internet activity history could become possible first purchased hacker access multiple email account nowadays really simple thing online result could easily log email account crystalm uvic ca one week later installed trojan virus operating system device use open email frankly speaking rather straightforward since opening link inbox email everything ingenious quite simple software enables access controller inside device like microphone keyboard video camera could easily download server private info including history web browsing photo effortlessly gain access messenger social network account email contact list well chat history virus mine constantly keep refreshing signature driver based result remains unnoticed antivirus hence already guess stayed undetected gathering information help notice also true fan adult content website actually love visiting porn site browsing kinky video pleasuring could make dirty record main focus montaged several video showing way reach orgasm masturbating joy still uncertain regarding seriousness intention requires several mouse click forward video relative well friend colleague also make vids become accessible public honestly think really want happen considering peculiarity video like watch obviously know mean kinky content become reason serious trouble however still resolve situation following manner everything required single transfer usd account amount equivalent bitcoin depending exchange rate moment transfer transaction complete straight away remove dirty content exposing even forget come across moreover swear harmful software removed device well make doubt fulfill part really great deal come reasonable price given used quite lot energy check profile well traffic extended period time idea bitcoin purchase process straightforwardly done getting necessary information online bitcoin wallet provided complete abovementioned transfer within hour day opening email following list contains action avoid attempting try calling police well security force addition abstain sharing story friend find sure easily given keep complete control device kinky video end available public right away try searching absolutely reason moreover transaction cryptocurrency always anonymous try reinstalling o device throwing away pointless well since video already uploaded remote server following list contains thing worried money reach account rest assured transaction tracked hence transaction complete know continuously observe activity trojan virus allows control remotely device teamviewer still share kinky video public complete money transfer trust pointless continue troubling life really wanted would make happen already let make deal fair manner owh one thing future best involve similar situation longer one last advice recurrently change password account,1
0,0,0,54.0,0.0,0,0,0.16363636066115708,0,0,divorced wonen ready k www ga,1
0,0,0,698.0,59.0,0,0,0.043535619995335596,0,0,spam suspected package going sent back dear customer shipment delivered incorrect address phone number address lafleur vaudreuil phone number redelivery package organized confirming request info please open download pdf file fill shape send redelivery request please note redelivery scheduled among hour cannot submit redelivery request shipping handling fee refunded package arrives please show agent pdf file thank automatically generated email please reply xluywwo,1
0,0,0,4918.0,30.0,1,0,0.02808648211192433,0,0,bill payment cssi notice message sent outside university victoria email system please cautious link sensitive information hi know unpleasant start conversation bad news choice month ago gained access device used internet browsing afterwards could track internet activity history could become possible first purchased hacker access multiple email account nowadays really simple thing online result could easily log email account cssi uvic ca one week later installed trojan virus operating system device use open email frankly speaking rather straightforward since opening link inbox email everything ingenious quite simple software enables access controller inside device like microphone keyboard video camera could easily download server private info including history web browsing photo effortlessly gain access messenger social network account email contact list well chat history virus mine constantly keep refreshing signature driver based result remains unnoticed antivirus hence already guess stayed undetected gathering information help notice also true fan adult content website actually love visiting porn site browsing kinky video pleasuring could make dirty record main focus montaged several video showing way reach orgasm masturbating joy still uncertain regarding seriousness intention requires several mouse click forward video relative well friend colleague also make vids become accessible public honestly think really want happen considering peculiarity video like watch obviously know mean kinky content become reason serious trouble however still resolve situation following manner everything required single transfer usd account amount equivalent bitcoin depending exchange rate moment transfer transaction complete straight away remove dirty content exposing even forget come across moreover swear harmful software removed device well make doubt fulfill part really great deal come reasonable price given used quite lot energy check profile well traffic extended period time idea bitcoin purchase process straightforwardly done getting necessary information online bitcoin wallet provided complete abovementioned transfer within hour day opening email following list contains action avoid attempting try calling police well security force addition abstain sharing story friend find sure easily given keep complete control device kinky video end available public right away try searching absolutely reason moreover transaction cryptocurrency always anonymous try reinstalling o device throwing away pointless well since video already uploaded remote server following list contains thing worried money reach account rest assured transaction tracked hence transaction complete know continuously observe activity trojan virus allows control remotely device teamviewer still share kinky video public complete money transfer trust pointless continue troubling life really wanted would make happen already let make deal fair manner owh one thing future best involve similar situation longer one last advice recurrently change password account,1
0,0,0,282.0,35.0,0,0,0.14150943351726594,0,0,alert domain uvic ca expiry notice uvic ca webmail hi hisgrad uvic ca password expired dec login attached change continue using password best regard uvic ca mail notification intended owner hisgrad uvic ca,1
0,0,0,236.0,8.0,0,0,0.06122448954602249,0,0,business agreement would like share interested please contact u information claim contact personal mail eustace yahoo com,1
0,0,0,372.0,82.0,0,0,0.05494505482429658,0,0,please email drsudhirruparelia gmail com whatsapp notice message sent outside university victoria email system please cautious link sensitive information received usd rc foundation know rcf claim money please email drsudhirruparelia gmail com whatsapp many thanks sudhir ruparelia,1
0,0,0,275.0,0.0,0,0,0.014492753570678429,0,0,notice message sent outside university victoria email system please cautious link sensitive information hi name carlos ny trade business deal return work less using ai trade robot,1
0,0,0,1143.0,18.0,1,0,0.04302925985969943,0,0,order confirmation notice message sent outside university victoria email system please cautious link sensitive information microsoft thank using service microsoft defender team customer id email cdouglas uvic ca invoice id m invoice date wednesday premium firewall protection year subscription delivery wednesday december find information incorrect please contact customer service executive resolve issue make purchase want cancel purchase contact customer service executive help get full refund amount please contact customer care representative within hour receiving invoice detail customer service representative contact contact u question call u copyright right reserved copyright microsoft corporation one microsoft way redmond wa usa,1
0,0,0,821.0,39.0,1,0,0.041811846641333514,0,0,spam suspected order confirmation microsoft account invoice id m email bthom uvic ca customer id wed december invoice detail product defender firewall protection description year subscription quantity amount total thank using service find information incorrect please contact customer service executive resolve issue make purchase want cancel purchase contact customer service executive help get full refund amount please contact customer care representative within hour receiving invoice detail customer service representative contact copyright microsoft corporation one microsoft way redmond wa usa,1
